Unnamed: 0,title,text,label,label_llm,label_rag
11302,MUST WATCH! New VIDEO Emerges Of Hillary Leaving NYC After FINALLY Losing The Election For The Last Time,"Hillary may have finally lost the election yesterday, but to her credit, she had her head held high when she was spotted leaving New York. pic.twitter.com/NysPmPUGDQ  Tim Young (@TimRunsHisMouth) December 20, 2016",0,Fake,Fake
7230,"Syria demands pullout of Turkish troops from country, says it is a ""flagrant aggression""","AMMAN (Reuters) - Syria demanded on Saturday that Turkish troops who had entered northwestern Syria leave immediately, saying their presence constituted a  flagrant aggression . A Foreign Ministry statement carried on state media said the entry of Turkish military vehicles into rebel-held northwest Syria through the Bab al-Hawa crossing late on Thursday was a violation of international law.   Syria condemns in the strongest terms the incursion of units of the Turkish army in Idlib province, which constitutes a flagrant aggression against the sovereignty and security of Syrian territory,  the statement said. Turkey says it is operating alongside Syrian rebel groups to implement a deal reached last month with Russia and Iran in the Kazakh capital Astana to reduce fighting between insurgents. But Syria s statement said:  The Turkish aggression is not tied in any way with the understandings that were reached between the guarantor states in the Astana process, but constitutes a violation of these understandings.   ",1,Real,real
822,MOCK ASSASSINATION OF DONALD TRUMP Sparks Outrage At Texas School,"A San Antonio, Texas school is under fire for an outrageous skit portraying the assassination of President-elect Donald Trump by two 10th grade students. The skit provoked outrage from the parents of a student who watched it unfold last week. Harold and Melinda Bean said that in the skit, entitled  The Assassination of Donald Trump,  one of the boys made a gunfire sound effect with his cell phone as the other boy, portraying Trump, fell to the ground in mock death.Melina Bean made a great point when she explained her concern that the boys weren t punish enough: Younger children using their hands to simulate guns on the playground have been suspended, she said, and this was far worse.    Melinda BeanAll of the students were required to submit descriptions of their English class presentations beforehand to be approved by their teacher, the parents said, but these two students in particular changed their skit afterward. Appropriate action  was taken to reprimand both boys and their teacher, said Northside ISD spokesman Barry Perez. The parents, however, believe more should have been done, including suspending the two students.   Honestly I have run out of words to describe how angry I am and how shocked I am that they re still in school today,  Melinda Bean said.Younger children using their hands to simulate guns on the playground have been suspended, she said, and this was far worse. The teacher apologized Monday, Harold Bean said, but that wasn t enough.  I don t understand how the teacher can repeat an apology and be right there back at work on Monday morning,  he said.  Though we understand she is apologetic, it does not make the situation right.  Perez said campus officials investigated the incident and found that the teacher didn t condone it and stopped the skit. But Harold Bean questioned why she allowed it to start once she heard the title.  Pardon my language but I think that it s a bunch of B.S. if they re going to tell you the kids were stopped,  Harold Bean.Via: mySA",0,Fake,fake
16735,DINGBAT DEMOCRAT Maxine Waters Hopes Trump Won’t Serve 4 Years…Thinks Putin Invaded Korea [VIDEO],"When will the Democrats realize they lost the election because America is sick of their intolerant and hateful behavior and in the case of Maxine Waters and Nancy Pelosi, the outright idiocy .Sorry, Maxine. You can t impeach a president because you don t like him. And, Putin didn t invade  Korea.  It was Crimea.Rep. Maxine Waters (D-CA) wants Donald Trump impeached.CNS News reported: I have not called for the impeachment (of President Donald Trump) yet,  Rep. Maxine Waters (D-Calif.) told a news conference on Monday.  He s doing it himself. On Friday, Waters said she hoped Trump would not serve for four years:  And my greatest is to lead him right into impeachment. On Monday, Waters clarified:  Let me just say the statement I made was a statement in response to questions and pleas that I am getting from many citizens across this country. What are we going to do?Waters also said Putin invaded  Korea. Which is nonsense.Putin invaded Crimea   but it s likely Waters couldn t find it on a map.Keep talking, Democrats. Keep talking.Via: Gateway Pundit",0,Fake,fake
2481,DANISH CITY OVERRUN WITH MUSLIM MIGRANTS Makes Pork Mandatory On All Municipal Menus,"Assimilate or go hungry  Human rights lawyers descend in 5 4 3 2 1 COPENHAGEN, Denmark   A Danish city has ordered pork to be mandatory on municipal menus, including for schools and daycare centers, with politicians insisting the move is necessary for preserving the country s food traditions and is not an attack on Muslims.Frank Noergaard, a member of the council in Randers that narrowly approved the decision earlier this week, says it was made to ensure that pork remains  a central part of Denmark s food culture. Denmark is a major pork producer and it is the most popular meat, but it is forbidden to Muslims and Jews. Most of the asylum-seekers who have arrived in the country in the past months are Muslim.Noergaard, a member of the anti-immigration, populist Danish People s Party that proposed the council motion, said Thursday that it wasn t meant as a  harassment of Muslims,  but added that he had received  several complaints about too many concessions  being made to Muslims in the small, predominantly Lutheran country. The signal we want to send here is that if you re a Muslim and you plan to come to Randers, don t expect you can impose eating habits on others. Pork here is on an equal footing with other food,  Noergaard told The Associated Press. He said that halal meat, vegetarian dishes and diets for diabetics would still be available.In 2013, then-Prime Minister Helle Thorning-Schmidt lashed out at some nurseries after they started serving halal-butchered meat instead of pork because Muslim children had refused to eat it. Via: AP Newsh/t Weasel Zippers",0,Fake,Real
1612, Watch This Awesome Mashup of Michael Flynn Leading The ‘Lock Her Up’ Chant As He Goes Off To Court (VIDEO),"Donald Trump s disgraced National Security Adviser Michael Flynn has just plead guilty to lying to the FBI   a felony. He has also agreed to testify against Trump in exchange for leniency from Special Counsel Robert Mueller s team. The irony here is beyond delicious   especially since Flynn infamously led the  LOCK HER UP!  chants at the 2016 Republican National Convention, saying that Hillary Clinton was some kind of criminal, and that if Trump was elected they d be able to put her in jail, where many Trump supporters believe she belongs. Well, now the tables are turned, and it is Flynn who will be heading to jail, and the people who realize who the REAL criminals are have been having a field day. Perhaps one of the best pieces of Twitter schaudenfraude is this video of Flynn heading into court to plead guilty with the  Lock her up!  chant being played:I mashed up Michael Flynn s perp walk with audio of him leading a  lock her up  chant. pic.twitter.com/L1o5CjJXrQ  Adam Smith (@asmith83) December 1, 2017This is BEYOND awesome. These fools thought they d get a chance to put Hillary Clinton in jail as if we live in some kind of banana republic. Instead, they are all turning on each other in order to save their own asses in the best circular firing squad any of us ever could have imagined. Michael Flynn is going to sing like a canary so that he can keep himself and his equally criminal son out of federal prison   and railroad the entire Trump crime family into the slammer   just where they belong.The GOP made a deal with the devil when their ignorant, bigoted voters chose this unfit orange overlord to be their presidential nominee. Now, they are very likely to rue the day they ever heard the name Donald Trump.Featured image via Chip Somodevilla/Getty Images",0,Fake,Real
11632,U.S. Representative Brown charged with fraud: Justice Department,"WASHINGTON (Reuters) - U.S. Representative Corrine Brown, a Democrat from Florida, and her chief of staff were indicted on Friday for their roles in a scheme involving a fraudulent education charity, the U.S. Justice Department said. The department said Brown and Elias Simmons were charged in a 24-count indictment with participating in a conspiracy to commit mail and wire fraud, theft of government property, filing false tax returns and other crimes. ",1,Real,Fake
18940, “Big F*cking Deal”: 10 Huge Things Obama Did To Fix America You Never Hear About,"When major changes happen, it is often difficult to realize they are underway when you re knee deep in day to day life. But when you take a step back and look at things on a larger scale, you can take stock of just how far progress has come.That is the case with a lot of what has been accomplished since President Obama was sworn into office at noon on January 20, 2009. Oddly, conservatives may be able to appreciate this more than the progressives who support Obama and voted for him twice. In their eyes, Obama has been radically remaking America, while progressives may often feel as if things aren t changing enough.Michael Grunwald s piece in Politico Magazine, of all places, goes through the Obama presidency and takes stock of the major changes that this president has engineered, many of which will reverberate through generations.Here are 10 of the things (and there are a LOT more) President Obama did:Grunwald explains further that Obama has not gotten a lot of these innovations   and many more   because he s been more focused on getting them done than taking a victory lap over them. He was determined to make his presidency consequential, as he believed Democrats and progressives had not done all they could to make as many lasting changes as they should have. He paid for some of these efforts through a loss of Congress to the GOP and a drop in his approval rating even as those who disapprove of him have benefitted from the stronger economy and widened safety net.The Obama years have delivered on a huge amount of  change you can believe in. Featured image via Wikimedia",0,Fake,Real
6406,what modern south korea is like,"home  badge abuse  genius child arrested interrogated and thrown in juvi by hero cops for making a homemade clock genius child arrested interrogated and thrown in juvi by hero cops for making a homemade clock john vibes september    comments 
irving tx  an intelligent and talented th grader was arrested this week for bringing a homemade clock into school yearold ahmed mohamed is interested in electronics and has taught himself how to make his own radios and other devices he can even repair his own gokart 
recently he made a clock that he was proud of so he decided to take it into school and show his classmates and teachers sadly instead of celebrating his achievement one of his teachers called the police on him because they thought that it might be a bomb 
when the police arrived they took the threat seriously and believed that it could be a bomb as well even though it obviously wasnt eventually the police charged him with making a clock and misrepresenting it as a bomb even though he consistently told everyone that it was a clock and denied that it was a bomb when the teachers or the police suggested it 
the young man was then handcuffed and taken to a juvenile detention center and his clock was taken and put in an evidence room he was also suspended from school and was unable to attend a student council meeting that he was scheduled to be a part of 
here in high school none of the teachers know what i can do ahmed told dallas news after the incident 
he then explained that when he showed his engineering teacher what he created he was warned not to show it to the other teachers 
he was like thats really nice i would advise you not to show any other teachers ahmed said 
he then kept the clock in his bag until his english class when the alarm went off and disturbed his teacher after the class ahmed showed his teacher what was making the noise and she accused him of bringing a bomb to school 
she was like it looks like a bomb he said 
i told her it doesnt look like a bomb to me he explained 
the teacher took the clock from him and he had expected that was the end of it however towards the end of the day ahmed was pulled out of class and taken to a room filled with police officers 
he said that the officers then attempted to get him to admit that he tried to make a bomb 
they were like so you tried to make a bomb  ahmed said 
i told them no i was trying to make a clock 
the officer then told him  it looks like a movie bomb to me 
the police even admit that ahmed never once said the device was a bomb and they never had any reason to believe that it actually was one but the police still seemed to think he was lying about something even though they didnt have any proof 
we have no information that he claimed it was a bomb he kept maintaining it was a clock but there was no broader explanation police spokesman james mclellan said 
it could reasonably be mistaken as a device if left in a bathroom or under a car the concern was what was this thing built for do we take him into custody he added 
they couldnt possibly imagine that a young man would want to teach himself a valuable skill and share his achievement with his teachers 
they thought how could someone like this build something like this unless its a threat ahmed said 
ahmeds father mohamed elhassan mohamed believes that his family is being discriminated against 
he just wants to invent good things for mankind but because his name is mohamed and because of sept  i think my son got mistreated he said 
there has since been an outpour of support on social media since ahmeds story went public he has even gotten support from mark z and president obama cool clock ahmed want to bring it to the white house we should inspire more kids like you to like science its what makes america great 
 president obama potus september   
john vibes is an author researcher and investigative journalist who takes a special interest in the counterculture and the drug war in addition to his writing and activist work  he organizes a number of large events including the free your mind conference  which features top caliber speakers and whistleblowers from all over the world you can contact him and stay connected to his work at his facebook page you can find his  chapter book entitled alchemy of the timeless renaissance at bookpatchcom share john lloyd scharf 
i did that as a vietnam vet who spent a great deal of time in the philippines when they were under martial law life liberty and public safety are too precious to let slip every time a citizen is persecuted the terrorists win that is the point of terrorism destruction alone is not the object having us turn on each other is a draconian law enforcement suits the political purposes by creating innocent martyrs when they violate the laws they are paid to enforce and threaten the public safety they are sworn to protect we lose our liberty and the terrorists win john lloyd scharf 
i did that as a vietnam vet who spent a great deal of time in the philippines when they were under martial law life liberty and public safety are too precious to let slip every time a citizen is persecuted the terrorists win that is the point of terrorism destruction alone is not the object having us turn on each other is a draconian law enforcement suits the political purposes by creating innocent martyrs when they violate the laws they are paid to enforce and threaten the public safety they are sworn to protect we lose our liberty and the terrorists win dania chaviano 
everything happens for a reason now he has a direct invite from the president of the united states to visit the white house and a message from mark to visit facebook head quarters and now a nation behind him in support of his brilliant mind and talent i know it still doesnt change the shitty stuff that happened due to peoples sheer ignorance and discrimination but the positive i think out ways the negative now dania chaviano 
everything happens for a reason now he has a direct invite from the president of the united states to visit the white house and a message from mark to visit facebook head quarters and now a nation behind him in support of his brilliant mind and talent i know it still doesnt change the shitty stuff that happened due to peoples sheer ignorance and discrimination but the positive i think out ways the negative now miguel angel coria 
its not the kids fault or the cops i believe its hollywood and the media creating a string of stereotypical racism in our minds we see muslim we think terrorism the cop only acted on basic instinct i believe it would be smart to start a project putting an end to stereotypes there exists a possibility it might work just thinking away miguel angel coria 
im assuming your african american because i actually went into your page took time to form an idea before i got offended but just from your comments im realizing your just as ignorant as rednecks people who realize they cant win in an intellectual debate do they directly start offending their opponent you might as well start wearing a donald trump shirt and watching duck dynasty because the problem is that government separates people by race religion or beliefs they way they cant stand together against them try researching information before going and thinking your right about everything you say im douglas brigham 
cops fuck up its not the cops fault 
i guess its also not dylan roof fault that he killed  people because of the media 
smh beth pucku 
im canadian and love all you obama is obviously trying to switch over the american people brain washing from hating muslim to loving them cos obama knows hes killing all thses people over seas to get the oil to feed the industrial military war machine 
im reading an article generating my own thought about it and creating an idea that might help solve the issue  and what are you doing about it small minded people discuss other people average minded people discuss events critical thinkers discuss ideas aimee hernandez 
miguel your initial comment is very basic n ambiguous you appear to contradict yourself to say the least what idea are you creating to solve the issue perhaps you should take a couple steps back not just one but a couple sir i can construe an opinion based on the few comments you have posted fyi you cant be part of the solution when your basic mentality is part of the issue with all due respect read some morea lot more then pretend to have some sort of intellictual debate just saying  miguel angel coria 
ill leave it plain and simple so you and your friend can understand i stated my opinion and an idea not the exact blue print i never stated any of those as a fact i try and help by spreading thought process but its people like you and your friend who go around acting like overseers deciding what is wrong and what is right i read i watch i think i dont offend people directly or insult people who try and improve and give opinion so reread the post and all its comments think about it for a second and just like in elementary school if you have nothing nice to say dont say anything go to your hompage and on will find a tab that says whats on your mind today go ahead click and go crazy have a great day maam miguel angel coria 
its not the kids fault or the cops i believe its hollywood and the media creating a string of stereotypical racism in our minds we see muslim we think terrorism the cop only acted on basic instinct i believe it would be smart to start a project putting an end to stereotypes there exists a possibility it might work just thinking away miguel angel coria 
im assuming your african american because i actually went into your page took time to form an idea before i got offended but just from your comments im realizing your just as ignorant as rednecks people who realize they cant win in an intellectual debate do they directly start offending their opponent you might as well start wearing a donald trump shirt and watching duck dynasty because the problem is that government separates people by race religion or beliefs they way they cant stand together against them try researching information before going and thinking your right about everything you say im douglas brigham 
cops fuck up its not the cops fault 
i guess its also not dylan roof fault that he killed  people because of the media 
smh beth pucku 
im canadian and love all you obama is obviously trying to switch over the american people brain washing from hating muslim to loving them cos obama knows hes killing all thses people over seas to get the oil to feed the industrial military war machine 
im reading an article generating my own thought about it and creating an idea that might help solve the issue  and what are you doing about it small minded people discuss other people average minded people discuss events critical thinkers discuss ideas aimee hernandez 
miguel your initial comment is very basic n ambiguous you appear to contradict yourself to say the least what idea are you creating to solve the issue perhaps you should take a couple steps back not just one but a couple sir i can construe an opinion based on the few comments you have posted fyi you cant be part of the solution when your basic mentality is part of the issue with all due respect read some morea lot more then pretend to have some sort of intellictual debate just saying  miguel angel coria 
ill leave it plain and simple so you and your friend can understand i stated my opinion and an idea not the exact blue print i never stated any of those as a fact i try and help by spreading thought process but its people like you and your friend who go around acting like overseers deciding what is wrong and what is right i read i watch i think i dont offend people directly or insult people who try and improve and give opinion so reread the post and all its comments think about it for a second and just like in elementary school if you have nothing nice to say dont say anything go to your hompage and on will find a tab that says whats on your mind today go ahead click and go crazy have a great day maam 
yea and my penis looks like it can make it in the porn industry lmao police iq at an all time low 
yea and my penis looks like it can make it in the porn industry lmao police iq at an all time low keith buck 
of course not how could i i only spent  years in the public school system i completed an apprenticeship and proceeded to teach up to five people at a time during the work week as for police again how could i ive only spent  years being surrounded by them and having them in my family lady before you accuse someone of not knowing what theyre talking about make sure that you actually do keith buck 
of course not how could i i only spent  years in the public school system i completed an apprenticeship and proceeded to teach up to five people at a time during the work week as for police again how could i ive only spent  years being surrounded by them and having them in my family lady before you accuse someone of not knowing what theyre talking about make sure that you actually do 
looks like a movie bomb to me 
he should stop watching movies and start actually do his job properly 
hollywood obviously messed up his rational thinking 
looks like a movie bomb to me 
he should stop watching movies and start actually do his job properly 
hollywood obviously messed up his rational thinking 
i do not agree with arresting him taking him to juvi etc 
but seriouslyhe had to know how that looks to people 
i do not agree with arresting him taking him to juvi etc 
but seriouslyhe had to know how that looks to people louis edward francis mills 
gets to the station and after  day its like hey seargeant you were meant to take your medicine thanks ahmed hey inspector  time to call your wifehey youre right ahmed thanks buddyexcuse me chief didnt that squad say they would be back at  its  exactly sirright you are ahmed its obvious they simply wanted a working clock and someone who knew how to read it louis edward francis mills 
gets to the station and after  day its like hey seargeant you were meant to take your medicine thanks ahmed hey inspector  time to call your wifehey youre right ahmed thanks buddyexcuse me chief didnt that squad say they would be back at  its  exactly sirright you are ahmed its obvious they simply wanted a working clock and someone who knew how to read it 
so a high school asked me to come in and do a presentation on what i do i was going to bring in a bunch of circuit boards 
guess i better rethink that oh wait my name is not mohammed i should be good 
so a high school asked me to come in and do a presentation on what i do i was going to bring in a bunch of circuit boards 
guess i better rethink that oh wait my name is not mohammed i should be good 
outrageous it is time everyone is held accountable abolish qualified immunity for cops   arrest charge indict and convict cops for the crimes they commit under the color of law charge their commanders as accessories to the crimes that their subordinates commit and police will stop victimizing the public no more special grand juries for cops hold judges accountable for light sentencing handed down to criminal cops charge judges and district attorneys with obstruction of justice when they refuse to prosecute cops for criminal misconduct police who shoot pets should be held accountable and charged with animal abuse they should get mandatory jail time for killing pets 
outrageous it is time everyone is held accountable abolish qualified immunity for cops   arrest charge indict and convict cops for the crimes they commit under the color of law charge their commanders as accessories to the crimes that their subordinates commit and police will stop victimizing the public no more special grand juries for cops hold judges accountable for light sentencing handed down to criminal cops charge judges and district attorneys with obstruction of justice when they refuse to prosecute cops for criminal misconduct police who shoot pets should be held accountable and charged with animal abuse they should get mandatory jail time for killing pets edward johnson 
back when i was growing up science fair and art fair projects were encouraged in high school i had students left and right along with some teachers ask me to fix their walkman or boombox radio it was a big boost to my self esteem in the work forcemore came with experience the teachers who had this boy arrested or in no way teachers anymore after the trauma they put him through edward johnson 
back when i was growing up science fair and art fair projects were encouraged in high school i had students left and right along with some teachers ask me to fix their walkman or boombox radio it was a big boost to my self esteem in the work forcemore came with experience the teachers who had this boy arrested or in no way teachers anymore after the trauma they put him through 
its not rocket science denounce islam the shoe bomber was a muslim the beltway snipers were muslims the fort hood shooter was a muslim the underwear bomber was a muslim the uss cole bombers were muslims the madrid train bombers were muslims the bafi nightclub bombers were muslims the london subway bombers were muslims the moscow theatre attackers were muslims the boston marathon bombers were muslims the panam flight  bombers were muslims the air france entebbe hijackers were muslims the iranian embassy takeover was by muslims the beirut us embassy bombers were muslims the libyan us embassy attack was by musiims the buenos aires suicide bombers were muslims the israeli olympic team attackers were muslims the kenyan us embassy bombers were muslims the saudi khobar towers bombers were muslims the beirut marine barracks bombers were muslims the besian russian school attackers were muslims the first world trade center bombers were muslims the bombay  mumbai india attackers were muslims the achille lauro cruise ship hijackers were muslims the september th  airline hijackers were muslims 
think of it 
buddhists living with hindus  no problem hindus living with christians  no problem hindus living with jews  no problem christians living with shintos  no problem shintos living with confucians  no problem confusians living with bahais  no problem bahais living with jews  no problem jews living with atheists  no problem atheists living with buddhists  no problem buddhists living with sikhs  no problem sikhs living with hindus  no problem hindus living with bahais  no problem bahais living with christians  no problem christians living with jews  no problem jews living with buddhists  no problem buddhists living with shintos  no problem shintos living with atheists  no problem atheists living with confucians  no problem confusians living with hindus  no problem 
muslims living with hindus  problem muslims living with buddhists  problem muslims living with christians  problem muslims living with jews  problem muslims living with sikhs  problem muslims living with bahais  problem muslims living with shintos  problem muslims living with atheists  problem muslims living with muslims  big problem 
so this lead to theyre not happy in gaza theyre not happy in egypt theyre not happy in libya theyre not happy in morocco theyre not happy in iran theyre not happy in iraq theyre not happy in yemen theyre not happy in afghanistan theyre not happy in pakistan theyre not happy in syria theyre not happy in lebanon theyre not happy in nigeria theyre not happy in kenya theyre not happy in sudan 
so where are they happy theyre happy in australia theyre happy in england theyre happy in belgium theyre happy in france theyre happy in italy theyre happy in germany theyre happy in sweden theyre happy in the usa  canada theyre happy in norway  india theyre happy in almost every country that is not islamic and who do they blame not islam not their leadership not themselves they blame the countries they are happy in and they want to change the countries theyre happy in to be like the countries they came from where they were unhappy and finally they will be get hammered  
islamic jihad an islamic terror organization isis an islamic terror organization alqaeda an islamic terror organization taliban an islamic terror organization hamas an islamic terror organization hezbollah an islamic terror organization boko haram an islamic terror organization alnusra an islamic terror organization abu sayyaf an islamic terror organization albadr an islamic terror organization muslim brotherhood an islamic terror organization lashkaretaiba an islamic terror organization palestine liberation front an islamic terror organization ansaru an islamic terror organization jemaah islamiyah an islamic terror organization abdullah azzam brigades an islamic terror organization and a lot more 
its not rocket science denounce islam the shoe bomber was a muslim the beltway snipers were muslims the fort hood shooter was a muslim the underwear bomber was a muslim the uss cole bombers were muslims the madrid train bombers were muslims the bafi nightclub bombers were muslims the london subway bombers were muslims the moscow theatre attackers were muslims the boston marathon bombers were muslims the panam flight  bombers were muslims the air france entebbe hijackers were muslims the iranian embassy takeover was by muslims the beirut us embassy bombers were muslims the libyan us embassy attack was by musiims the buenos aires suicide bombers were muslims the israeli olympic team attackers were muslims the kenyan us embassy bombers were muslims the saudi khobar towers bombers were muslims the beirut marine barracks bombers were muslims the besian russian school attackers were muslims the first world trade center bombers were muslims the bombay  mumbai india attackers were muslims the achille lauro cruise ship hijackers were muslims the september th  airline hijackers were muslims 
think of it 
buddhists living with hindus  no problem hindus living with christians  no problem hindus living with jews  no problem christians living with shintos  no problem shintos living with confucians  no problem confusians living with bahais  no problem bahais living with jews  no problem jews living with atheists  no problem atheists living with buddhists  no problem buddhists living with sikhs  no problem sikhs living with hindus  no problem hindus living with bahais  no problem bahais living with christians  no problem christians living with jews  no problem jews living with buddhists  no problem buddhists living with shintos  no problem shintos living with atheists  no problem atheists living with confucians  no problem confusians living with hindus  no problem 
muslims living with hindus  problem muslims living with buddhists  problem muslims living with christians  problem muslims living with jews  problem muslims living with sikhs  problem muslims living with bahais  problem muslims living with shintos  problem muslims living with atheists  problem muslims living with muslims  big problem 
so this lead to theyre not happy in gaza theyre not happy in egypt theyre not happy in libya theyre not happy in morocco theyre not happy in iran theyre not happy in iraq theyre not happy in yemen theyre not happy in afghanistan theyre not happy in pakistan theyre not happy in syria theyre not happy in lebanon theyre not happy in nigeria theyre not happy in kenya theyre not happy in sudan 
so where are they happy",1,Fake,Real
21256,Honduras election tribunal says to hold partial re-count in presidential vote,"TEGUCIGALPA (Reuters) - Honduras  election tribunal will re-count 4,753 ballot boxes that have cast a shadow on the results of the country s presidential election, the tribunal chief said on Thursday, bowing to a demand by the Organization of American States (OAS). Nearly two weeks since Honduras  Nov. 26 presidential election, the result remains unknown, with allegations of electoral fraud sparking protests and a chorus of international concern over events in the poor Central American nation.  Official results showed Honduras  conservative President Juan Orlando Hernandez with a narrow 1.6 percentage point lead over center-left opposition leader Salvador Nasralla. However, no victor has yet been declared by the election tribunal. The tribunal declared Nasralla the leader in an announcement on the morning after the vote, with just over half of the ballot boxes counted. However, it gave no further updates for about 36 hours. Once results then started flowing again, Nasralla s lead quickly started narrowing.  On Thursday, after meeting with the United States  top diplomat in Honduras and the OAS country representative, tribunal chief David Matamoros said there would be a re-count of ballot boxes that arrived after the 36-hour pause, and which the opposition has claimed are tainted.  This is a process we want to undertake in front of the eyes of the world, and we want to invite civil society,  Matamoros said at a press conference in the capital, Tegucigalpa.  The OAS, which on Wednesday said it may call for new Honduran elections if  irregularities  undermine the credibility of results, had previously called for a recount of those 4,753 ballot boxes. It remains to be seen if the opposition will accept the tribunal s offer. Nasralla on Wednesday evening called for an international arbiter to oversee a recount of the entire 18,000-odd ballot boxes, saying he no longer recognized the Honduran tribunal because of its role in the process. Separately, Honduras  security ministry said on Thursday it was removing the curfew from three more departments, meaning only six of the country s 18 departments are still under curfew. ",1,Real,Fake
7675,PRESIDENT TRUMP AND MELANIA Arrive in Poland to Cheering Crowds [Video],"The President and First Lady touched down in Warsaw, Poland today for a visit before traveling to Hamburg, Germany. They ll be in Hamburg for the G20 Summit where Trump is expected to meet Russian President Vladimir Putin for the first time and discuss the nuclear threat of North Korea with world leaders. As they stepped off of the plane, Melania appeared in a beautiful green coat . She never misses! GO TO THE 10:15 MARK FOR THEIR DEPLANING:THE FIRST LADY WAVES AFTER ARRIVING IN WARSAW, POLAND:Melania Trump waves after arriving in Warsaw, Poland. How can anyone not love our First Lady? pic.twitter.com/6821k3dH2T  Tennessee (@TEN_GOP) July 5, 2017POLISH CROWDS CHEERING AS PRESIDENT TRUMP ARRIVES IN WARSAW: CROWDS LINED THE ENTIRE ROUTE!Polish Crowds Cheering as President Trump Arrives in Warsaw pic.twitter.com/TGCHfb7Blc  Jack Posobiec   (@JackPosobiec) July 5, 2017A FULL MILITARY ESCORT IN POLAND:The First Couple will leave Germany for Paris and Bastille Day ceremonies next Friday. We re looking forward to watching President trump move amongst world leaders. We have to admit that it s also going to be fun to see what the First Lady is wearing each time she makes a public appearance.",0,Real,Real
19456,Swiss propose house arrest for people seen as security threats,"ZURICH (Reuters) - The Swiss government proposed on Friday allowing house arrest for people seen as posing a security threat even if they are not suspected of a specific crime. The step is part of an anti-terrorism package the country is drawing up to plug what it sees as gaps in its legal system when it comes to people it calls  potential threats .  At the moment police and justice officials have their hands tied in acting effectively against such people as long as no criminal investigation is under way,  Justice Minister Simonetta Sommargua told a news conference. She cited the example of three Iraqis convicted in 2016 of supporting banned jihadist group Islamic State who are now free after being released from prison even though authorities still view them as a security threat. Under the proposals, which are open for comment before they go to parliament, the state could require such people to report regularly to authorities as some soccer hooligans now do, and restrict their movements and contacts. House arrest would be the last resort and require a judge s approval.  Sommaruga said the government would carefully balance the need for security against protecting the rule of law.  If we would put whole groups under blanket suspicion, for instance via sweeping surveillance of mosques or demanding preventative custody for as many as possible, we would only be creating red tape and spinning our wheels, which costs a lot and in the end brings nothing,  she said. Switzerland on Monday released a national plan to prevent violent extremism, including training teachers and sports coaches to recognize warning signs. The Swiss so far have avoided the kind of attacks that have hit neighboring Germany and France, but the Swiss Intelligence Service said last month it was tracking 550 people deemed a potential risk as part of its  jihad monitoring program,  up from 497 at the end of 2016. Last month, Swiss and French police combined in a cross-border anti-terrorism swoop in which 10 people were arrested. Several high-profile criminal prosecutions have targeted people accused of supporting banned groups such al Qaeda or Islamic State. Neutral Switzerland has not fought in the conflicts in the Middle East, but some fear domestic policies could put it in the crosshairs of militants. Voters in 2009 banned the construction of new minarets, and the Italian-speaking canton of Ticino banned facial coverings. Bern is also tightening anti-terrorism laws, a push that could toughen sentences for people who support militancy and boost cooperation with foreign intelligence services. ",1,Real,fake
